method,seed,height_mm,run,artifact_role,path,bytes,sha256,checkpoint_modules,training_status,config_snapshot,used_by_development_gate,promoted,visualization_recommendation,notes,attempt
B,11,50,method-B-v5_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v5_seed-11_stage-50mm_attempt001\checkpoints\agent_1600.pt,3165557,f241684ef99898ea72e7d98db9a73a6285d1235ef550228d30ae9ce2998e89f0,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",RUNNING,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""356b3144ac2175b21380d8accb33b8e0ad6190e93fbb78e256a7a69323e3451a"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -2.0, ""phase_progress"": 2.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v5_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v5_seed-11_stage-50mm_attempt001\checkpoints\agent_3200.pt,3165557,5807107e0f8e24dbebf55ca8485d05c948c4d2f143c15e94d7540563f1eeb5fc,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",RUNNING,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""356b3144ac2175b21380d8accb33b8e0ad6190e93fbb78e256a7a69323e3451a"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -2.0, ""phase_progress"": 2.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v5_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v5_seed-11_stage-50mm_attempt001\checkpoints\agent_4800.pt,3165557,8f6eb533ee4cbcd356a9428017119c7e95ae93709735d58ba76fef0b10f4dd2e,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",RUNNING,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""356b3144ac2175b21380d8accb33b8e0ad6190e93fbb78e256a7a69323e3451a"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -2.0, ""phase_progress"": 2.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v5_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v5_seed-11_stage-50mm_attempt001\checkpoints\agent_6400.pt,3165557,84ba4c51a97736d8ac881ea4a679749dd8cc13c352b5051f64a03a36be36f1a7,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",RUNNING,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""356b3144ac2175b21380d8accb33b8e0ad6190e93fbb78e256a7a69323e3451a"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -2.0, ""phase_progress"": 2.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v5_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v5_seed-11_stage-50mm_attempt001\checkpoints\agent_8000.pt,3165557,224e82dbf201143bab1554337375e93d0ea873daf7707c65941206e5216d01bf,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",RUNNING,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""356b3144ac2175b21380d8accb33b8e0ad6190e93fbb78e256a7a69323e3451a"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -2.0, ""phase_progress"": 2.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v6_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v6_seed-11_stage-50mm_attempt001\checkpoints\agent_1600.pt,3165557,61c8e149a8d06fe75d582ffc68db30ebc22a0943382ab115b2d9f651c26d7ca0,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",RUNNING,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""c416ea5ad8dc4836f5f97d3e9da95869baea5cc25a6008edfa1c233f972c2a32"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v6_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v6_seed-11_stage-50mm_attempt001\checkpoints\agent_3200.pt,3165557,0561ddf82ff8f999d60669b9d6990c7d5b3bd26ac61529ea4d973c4f8e6cbbaf,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",RUNNING,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""c416ea5ad8dc4836f5f97d3e9da95869baea5cc25a6008edfa1c233f972c2a32"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v6_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v6_seed-11_stage-50mm_attempt001\checkpoints\agent_4800.pt,3165557,5d8fa31762780e565c9afbeb941ac0f125c1bebb1f0d6f19ef9043a630b57d2c,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",RUNNING,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""c416ea5ad8dc4836f5f97d3e9da95869baea5cc25a6008edfa1c233f972c2a32"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v6_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v6_seed-11_stage-50mm_attempt001\checkpoints\agent_6400.pt,3165557,f4c87b74a06b2bf6174f20008b0ae5797eea4bb498bf4f71bdee2f4af8212e96,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",RUNNING,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""c416ea5ad8dc4836f5f97d3e9da95869baea5cc25a6008edfa1c233f972c2a32"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v6_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v6_seed-11_stage-50mm_attempt001\checkpoints\agent_8000.pt,3165557,07fd148b20d55ff6c48f02e593ddbb17c6d453f56d3aa5980e29b6b2cb417481,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",RUNNING,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""c416ea5ad8dc4836f5f97d3e9da95869baea5cc25a6008edfa1c233f972c2a32"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v6_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v6_seed-11_stage-50mm_attempt001\checkpoints\agent_9600.pt,3165557,10e4f9480957e1553087d721e2d723a65bf07198d0c079cb4183ba7666318bcf,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",RUNNING,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""c416ea5ad8dc4836f5f97d3e9da95869baea5cc25a6008edfa1c233f972c2a32"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v7_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v7_seed-11_stage-50mm_attempt001\checkpoints\agent_11200.pt,3165640,b97f6eb736d925e3b889897300279c1bb80bf92960cee65112e053542f896854,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""049386620349475e3c2c6800de3a9911ee9a8ec2e817c0bc75fb433e992e5ac1"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v7_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v7_seed-11_stage-50mm_attempt001\checkpoints\agent_12800.pt,3165640,1932c44616eb7dc5054821e37b84b1eaf79e37f85c21e71a3c732e69eb127a22,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""049386620349475e3c2c6800de3a9911ee9a8ec2e817c0bc75fb433e992e5ac1"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v7_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v7_seed-11_stage-50mm_attempt001\checkpoints\agent_14400.pt,3165640,caa0f8339054ceb0ade96b9cf3fca0de535190b32d5992c28f1f64ecba65c77f,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""049386620349475e3c2c6800de3a9911ee9a8ec2e817c0bc75fb433e992e5ac1"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v7_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v7_seed-11_stage-50mm_attempt001\checkpoints\agent_1600.pt,3165557,740839d39e4868e091c6bcae30a6af4128defab224a709e8d3549b165630eead,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""049386620349475e3c2c6800de3a9911ee9a8ec2e817c0bc75fb433e992e5ac1"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
